Mes,Pais,Pais_join,fob_total,kg_total,CIIU,fob_ciiu
7,Guinea,GUINEA,323966.52,163727.45,"Elaboración de cacao, chocolate y productos de confitería",247784.52
7,Guinea Ecuatorial,EQUATORIAL GUINEA,74155.37000000001,28000,Procesamiento y conservación de carne y productos cárnicos,74155.37000000001
7,Guyana,GUYANA,8224345.16,4574938.76,"Fabricación de motores, generadores y transformadores eléctricos",3776651.94
7,Haití,HAITI,1202033.56,563078.9299999999,"Elaboración de cacao, chocolate y productos de confitería",333629.28
7,Honduras,HONDURAS,13494039.43,5731159.82,Elaboración de otros productos alimenticios n.c.p.,1650821.01
7,Hungría,HUNGARY,241004.44,31908.24,Cultivo de flor de corte,209187.86000000002
7,India,INDIA,71262386.27,224208167.63,Industrias básicas de metales preciosos,33226946.1
7,Indonesia,INDONESIA,844722.28,360332.87,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",245766.64
7,Irak,IRAQ,5576473.61,2510038,Cría de ganado bovino y bufalino,5571934.41
7,Irlanda,IRELAND,966895.49,2470120.83,Trilla de café,410523.48
7,Israel,ISRAEL,17761598.41,169016672.06,Extracción de hulla (carbón de piedra),14895659.03
7,Italia,ITALY,43769716.37,16876115.63,Industrias básicas de metales preciosos,21392202.36
7,Jamaica,JAMAICA,5518017.43,4184733.04,Elaboración y refinación de azúcar,1195625.84
7,Japón,JAPAN,45168996.269999996,5645685.47,Trilla de café,30539349.22
7,Jordania,JORDANIA,11368963.57,4254852.6,Cría de ganado bovino y bufalino,9040215.6
7,Kazajstán,KAZAKHSTAN,1436119.95,259403.44999999998,Cultivo de flor de corte,1425902.53
7,Kenia,KENYA,122470.2,59610,Fabricación de equipo de elevación y manipulación,78023.43
7,Kirguizistán,KYRGYZSTAN,94025.69,18154.7,Cultivo de flor de corte,67299.29
7,Kuwait,KUWAIT,1012653.55,140611.37,Trilla de café,715400
7,Letonia,LATVIA,815133.4500000001,91421.5,Trilla de café,682690.3
7,Liberia,LIBERIA,109580.5,99083.7,"Elaboración de cacao, chocolate y productos de confitería",77547.2
7,Libia,LIBIA,342775.1,38603,Trilla de café,342775.1
7,Lituania,LITHUANIA,113058,56099.4,"Elaboración de cacao, chocolate y productos de confitería",113058
7,Líbano,LEBANON,5383754.04,2193970.4,Cría de ganado bovino y bufalino,4816826.6
7,Macedonia,MACEDONIA,180,4.4,"Propagación de plantas (actividades de los viveros, excepto viveros forestales)",180
7,Malaysia,MALAYSIA,13448274.36,15016405.18,Trilla de café,4843684.47
7,Malí,MALI,226946.68,114385.34,"Elaboración de cacao, chocolate y productos de confitería",226946.68
7,Marruecos,MOROCCO,6076530.909999999,71923163,Extracción de hulla (carbón de piedra),5585270.06
7,Moldavia,MOLDOVA,16263.01,2157.5,Cultivo de flor de corte,16263.01
7,Mozambique,MOZAMBIQUE,47521.54,55280,Elaboración de almidones y productos derivados del almidón,40351.54
7,México,MEXICO,138230735.65,429933815.31,Extracción de hulla (carbón de piedra),34453380.29000001
7,Nicaragua,NICARAGUA,8147540.87,3648051,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",1745374.26
7,Nigeria,NIGERIA,536449.02,606964.31,Procesamiento y conservación de carne y productos cárnicos,342836.26
7,Noruega,NORWAY,11911115.58,15190932.73,Trilla de café,8352110.95
7,Nueva Zelanda,NEW ZEALAND,3335208.82,424939.89,Trilla de café,2585725.95
7,Omán,OMAN,37244.05,2057,Trilla de café,11400.5
7,Pakistán,PAKISTAN,395278.95,41670,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,176000.57
7,Panamá,PANAMA,38184347.15,13454905.69,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",6274027.34
7,Paraguay,PARAGUAY,2461749.86,617062.12,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",716508.36
7,Países Bajos,NETHERLANDS,71050601.76,201561729.51,Cultivo de frutas tropicales y subtropicales,15260000.68
7,Perú,PERU,116438843.08,100244047.31,Extracción de petróleo crudo,20057557.41
7,Polonia,POLAND,18268491.04,182568041.26,Extracción de hulla (carbón de piedra),14481419.42
7,Portugal,PORTUGAL,5430930.63,4795750.3100000005,Trilla de café,2692627.08
7,Qatar,QATAR,290838.81,35093.06,Trilla de café,140662.74
7,Reino Unido,UNITED KINGDOM,64905208.49,166860938.16,Cultivo de plátano y banano,22314924.94
7,Rep democrática Del Congo,DEMOCRATIC REPUBLIC OF THE CONGO,120787.3,68533.25,"Elaboración de cacao, chocolate y productos de confitería",120787.3
7,República Checa,CZECH REPUBLIC,457646.54,77401.34,Cultivo de flor de corte,330410.16
7,República Del Congo,CONGO,295064,149220.96,"Elaboración de cacao, chocolate y productos de confitería",295064
7,República Dominicana,DOMINICAN REPUBLIC,50710575.92,258306281.95,Extracción de hulla (carbón de piedra),20014951.24
7,Rumania,ROMANIA,729571.93,219378.31,Trilla de café,235035.44
7,Rusia,RUSSIA,3698498.08,662409.87,Trilla de café,1610304.9600000002
7,San Cristóbal Y Nieves,SAINT KITTS AND NEVIS,171078.61,45621.42,Fabricación de productos metálicos para uso estructural,123269.34
7,San Vicente Y Las Granadinas,SAINT VINCENT AND THE GRENADINES,316706.04,487883.79,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",201075.25
7,Santa Lucía,SAINT LUCIA,187955.69999999998,166765.04,Fabricación de otros artículos de papel y cartón,45254.850000000006
7,Senegal,SENEGAL,39618.07,22819.89,"Elaboración de cacao, chocolate y productos de confitería",39618.07
7,Singapur,SINGAPORE,340407.92,95754.05,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,92346.54
7,Sri Lanka,SRI LANKA,114451.29,25064.74,Tejeduría de productos textiles,114451.29
7,Sudáfrica,SOUTH AFRICA,407211.58,53829.22,Trilla de café,164799.24
7,Suecia,SWEDEN,5770240.59,2601170.89,Trilla de café,4454083.66
7,Suiza,SWITZERLAND,16471323.110000001,2533507.89,Industrias básicas de metales preciosos,13778719.06
7,Surinam,SURINAME,728973.62,664307.46,Elaboración y refinación de azúcar,247805.8
7,Tailandia,THAILAND,4233977.4,384527.21,"Fabricación de joyas, bisutería y artículos conexos",2569105.6
7,Taiwán,TAIWAN,55854758.9,583864637.3,Extracción de hulla (carbón de piedra),50379306.66
7,Territorio Autónomo De Palestina,PALESTINE,76170.5,35815.68,"Elaboración de cacao, chocolate y productos de confitería",76170.5
7,Togo,TOGO,292265.2,504276,Procesamiento y conservación de carne y productos cárnicos,234156.8
7,Trinidad Y Tobago,TRINIDAD AND TOBAGO,6159476.32,6484371.58,Elaboración y refinación de azúcar,1323591.27
7,Turquía,TURKEY,41526542.25,496451795.71,Extracción de hulla (carbón de piedra),34651027.24
7,Ucrania,UKRAINE,41599.59,9709,Cultivo de flor de corte,41599.59
7,Uruguay,URUGUAY,2402885.95,793299.74,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,725359.43
7,Uzbekistán,UZBEKISTAN,95578.02,16266,Cultivo de flor de corte,64571.27
7,Venezuela,VENEZUELA,86701634.92,46731763.41,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",8975572.33
7,Vietnam,VIETNAM,3619661.37,1164748.53,Procesamiento y conservación de carne y productos cárnicos,1699287.17
7,Zambia,ZAMBIA,8280,244,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",8280
8,Alemania,GERMANY,61575351.88,100193699.32,Trilla de café,34482262.82
8,Andorra,ANDORRA,80,11,Cultivo de flor de corte,80
8,Angola,ANGOLA,25022.98,418.81,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,25022.98
8,Anguilla,ANGUILLA,2387.13,2692.04,Fabricación de productos de la refinación del petróleo,2387.13
8,Antigua Y Barbuda,ANTIGUA Y BARBUDA,57994.68,29528.61,Elaboración de productos de panadería,29730.24
8,Arabia Saudita,SAUDI ARABIA,7087721.07,727880.4,Trilla de café,6597933.12
8,Argelia,ALGERIA,2122873.45,1790110.54,Cultivo de plátano y banano,859244.49
8,Argentina,ARGENTINA,28027317.17,5976528.8,Fabricación de vehículos automotores y sus motores,12747116
8,Armenia,ARMENIA,131332.86,18984,Fabricación de artículos de plástico n.c.p.,122297.26
8,Australia,AUSTRALIA,15947708,2112808.58,Trilla de café,12285129.83
8,Austria,AUSTRIA,125341.08,12238.640000000001,Cultivo de flor de corte,68055.98
8,Azerbaiján,AZERBAIJAN,14282.6,1676.3,Cultivo de flor de corte,6971.46
8,Bahamas,BAHAMAS,11286767.360000001,497815.11,Fabricación de aparatos de distribución y control de la energía eléctrica,10717550.22
8,Bahrein,BAHREIN,326651.43,392071.43,Elaboración de panela,247500
8,Barbados,BARBADOS,969117.62,792688.11,Fabricación de otros productos elaborados de metal n.c.p.,265903.79
8,Belarus,BELARUS,114623.96,24476.78,Cultivo de flor de corte,114623.96
8,Belice,BELIZE,336070.69,47989.94,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",170290.22
8,Bolivia,BOLIVIA,4716212.37,1336658.5,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",551680.06
8,Bosnia Y Herzegovina,BOSNIA AND HERZEGOVINA,9227.51,1674,Cultivo de flor de corte,9227.51
8,Brasil,BRAZIL,90285352.44,109580516.51,Fabricación de plásticos en formas primarias,36407987.36
8,Bulgaria,BULGARIA,21098.7,5033,Cultivo de flor de corte,21098.7
8,Bélgica,BELGIUM,115569249.26,150209746.43,Trilla de café,41741898.69
8,Camerún,CAMEROON,16434,494,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",16434
8,Canadá,CANADA,134727136.07,21190354.52,Industrias básicas de metales preciosos,62388026.5
8,Chile,CHILE,55924730.54,169884934.7,Extracción de hulla (carbón de piedra),12129548.66
8,China,CHINA,112383084.53,18663487.29,Extracción de otros minerales metalíferos no ferrosos n.c.p.,30822162.68
8,Chipre,CYPRUS,117648.2,63744.5,Fabricación de productos de la refinación del petróleo,114778.4
8,Colombia,COLOMBIA,1167004.54,28402.31,"Descafeinado, tostión y molienda del café",201751.46
8,Comoras,COMOROS,47630.5,26115,"Elaboración de cacao, chocolate y productos de confitería",47630.5
8,Corea del Sur,SOUTH KOREA,56267132.3,326830746.18,Extracción de hulla (carbón de piedra),21077934.48
8,Costa De Marfil,COTE D'IVOIRE,1271473.29,219385.9,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",206883.19
8,Costa Rica,COSTA RICA,31834832.88,11561267.49,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",2845087.45
8,Croacia,CROATIA,42904.75,50324,Elaboración de panela,27339.75
8,Cuba,CUBA,5298481.29,10149002.46,"Fabricación de cemento, cal y yeso",781484.87
8,Dinamarca,DENMARK,835239.09,468901.73000000004,Cultivo de plátano y banano,263995.2
8,Djibouti,DJIBOUTI,239924,15717,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",239924
8,Dominica,DOMINICA,104488.84,44405.3,Otros derivados del café,37047
8,Ecuador,ECUADOR,130989895.15,52908534.38,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",12863315.03
8,Egipto,EGYPT,1120156.47,211931.2,Trilla de café,1066670.6300000001
8,El Salvador,EL SALVADOR,16236354.16,5576126.73,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",3292382.5100000002
8,Emiratos Árabes Unidos,UNITED ARAB EMIRATES,81863860.41999999,1103190.82,Industrias básicas de metales preciosos,76893666.41
8,Eslovaquia,SLOVAKIA,258018.43,71309.19,Fabricación de otros artículos de papel y cartón,163193.86
8,Eslovenia,SLOVENIA,1798882.27,2042632.48,Cultivo de plátano y banano,1066339.79
8,España,SPAIN,56053092.9,32021516.8,Trilla de café,16089554.38
8,Estados Unidos,UNITED STATES,807690020.1299999,367520406.25,Trilla de café,198909193.99
8,Estonia,ESTONIA,2866687.13,281285.3,Trilla de café,2045493.63
8,Etiopía,ETHIOPIA,975272.8,8741.8,Actividades de impresión,972058
8,Fidji,FIJI,43628.14,21675.26,"Elaboración de cacao, chocolate y productos de confitería",43628.14
8,Filipinas,PHILIPPINES,280043.61,86692.07,Industrias básicas de metales preciosos,165981.25
8,Finlandia,FINLAND,6729544.52,17372490.68,Fabricación de productos de hornos de coque,3161732.75
8,Francia,FRANCE,20216422.22,15783446.49,Trilla de café,8069543.23
8,Gabón,GABON,152118.30000000002,92592.48,"Elaboración de cacao, chocolate y productos de confitería",151393.1
8,Georgia,GEORGIA,18650501.4,1154601,Extracción de oro y otros metales preciosos,18476200.91
8,Ghana,GHANA,255749.97,43331,Fabricación de equipo de elevación y manipulación,116684.97
8,Granada,GRENADA,81582.91,76749.9,Elaboración de productos de panadería,25749.6
8,Grecia,GREECE,1358076.98,563638.93,Trilla de café,1029420.78
8,Guatemala,GUATEMALA,36336213.54,116244218.99,Extracción de hulla (carbón de piedra),7963575.470000001
8,Guinea Ecuatorial,EQUATORIAL GUINEA,72589.43,28000,Procesamiento y conservación de carne y productos cárnicos,72589.43
8,Guyana,GUYANA,3640685.4099999997,1864600.47,"Fabricación de motores, generadores y transformadores eléctricos",854358.2
8,Haití,HAITI,1816314.89,2476321.87,Elaboración de panela,618412.25
8,Honduras,HONDURAS,9463252.22,5134246.76,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",963670.47
8,Hungría,HUNGARY,265474.37,41960.89,Cultivo de flor de corte,235717.39
8,India,INDIA,33699311.51,18608549.22,Industrias básicas de metales preciosos,18134846.14
8,Indonesia,INDONESIA,885949.37,184358.4,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",324475.68
8,Irak,IRAQ,9638261.330000002,4345790,Cría de ganado bovino y bufalino,9634252.850000001
8,Irlanda,IRELAND,1600365.08,589982.4,Trilla de café,1142959.98
8,Israel,ISRAEL,19234914.94,166871038.86,Extracción de hulla (carbón de piedra),15426916.63
8,Italia,ITALY,53668379.29,31792339.990000002,Industrias básicas de metales preciosos,28066635.93
8,Jamaica,JAMAICA,4405885.4,3477531.31,Elaboración y refinación de azúcar,1110960.85
8,Japón,JAPAN,66072144.78,144612905.56,Trilla de café,37940092.49
8,Jordania,JORDANIA,1282449.1199999999,173715,Trilla de café,1282449.1199999999
8,Kazajstán,KAZAKHSTAN,1462959.6500000001,258944.34,Cultivo de flor de corte,1456541.25
8,Kenia,KENYA,307189.79,59392.6,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",157040
8,Kirguizistán,KYRGYZSTAN,50435.5,9504.7,Cultivo de flor de corte,50435.5
8,Kuwait,KUWAIT,1570814.22,195923.96,Trilla de café,870232.65
8,Letonia,LATVIA,1260946.98,502530.6,Trilla de café,983077.79
8,Liberia,LIBERIA,113525.81,67486.75,"Elaboración de cacao, chocolate y productos de confitería",112142.9
8,Libia,LIBIA,210027.4,117756.36,"Elaboración de cacao, chocolate y productos de confitería",210027.4
8,Lituania,LITHUANIA,606330.5700000001,290676.7,Otros derivados del café,232936.29
8,Luxemburgo,LUXEMBOURG,800,4,Cultivo de especias y de plantas aromáticas y medicinales,800
8,Líbano,LEBANON,305281.41000000003,94600.57,Trilla de café,251108.7
8,Macedonia,MACEDONIA,33815.78999999999,630,Cultivo de especias y de plantas aromáticas y medicinales,33815.78999999999
8,Malaysia,MALAYSIA,15195145.45,2896345.68,Cultivo de plantas con las que se preparan bebidas,6767374.32
8,Marruecos,MOROCCO,11789588.299999999,146316715.44,Extracción de hulla (carbón de piedra),11493333.51
8,Mauricio,MAURITIUS,55744.89,10465,Cultivo de flor de corte,55744.89
8,Moldavia,MOLDOVA,405473.56,33389.9,"Elaboración de cacao, chocolate y productos de confitería",284000
8,Mozambique,MOZAMBIQUE,88800.48000000001,77113.5,Elaboración de almidones y productos derivados del almidón,40178.48
8,México,MEXICO,93331583.71000001,28165536.82,Otros derivados del café,17273235.04
8,Nicaragua,NICARAGUA,5564548.4799999995,1761853.9,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",1285194.39
8,Nigeria,NIGERIA,715651,804764.47,Procesamiento y conservación de carne y productos cárnicos,427256.23
8,Noruega,NORWAY,2767174.66,7167688.74,Fabricación de productos de hornos de coque,1669015.58
8,Nueva Zelanda,NEW ZEALAND,2909844.2399999998,349862.3,Trilla de café,2080512.51
8,Omán,OMAN,68865.63,28264.6,Trilla de café,43482.75
8,Pakistán,PAKISTAN,9124.5,310,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,9124.5
8,Panamá,PANAMA,67194325.25,87012270.11,Extracción de petróleo crudo,32936008.4
8,Paraguay,PARAGUAY,2713594.27,844707.84,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,393213.59
8,Países Bajos,NETHERLANDS,71048141.96000001,126829358.28,Trilla de café,15714683.69
8,Perú,PERU,140266013.66,105732323.21000001,Extracción de otros minerales metalíferos no ferrosos n.c.p.,32432673.59
8,Polonia,POLAND,16687267.219999999,132479441.7,Extracción de hulla (carbón de piedra),12027292.66
8,Portugal,PORTUGAL,6748325.5600000005,5323321.64,Trilla de café,3762720.13
8,Qatar,QATAR,129026.59,17931.14,Cultivo de frutas tropicales y subtropicales,63251.270000000004
8,Reino Unido,UNITED KINGDOM,57743400.75,119200231.51,Fabricación de productos de hornos de coque,17445541.37
8,Rep democrática Del Congo,DEMOCRATIC REPUBLIC OF THE CONGO,81810.87000000001,55605,Procesamiento y conservación de carne y productos cárnicos,81810.87000000001
8,República Checa,CZECH REPUBLIC,513911.51,87400.39,Cultivo de flor de corte,353463.27
8,República Del Congo,CONGO,585103.11,115667.98,"Elaboración de cacao, chocolate y productos de confitería",178548.51
8,República Dominicana,DOMINICAN REPUBLIC,43553381.44,155138279.71,Extracción de hulla (carbón de piedra),12161483.659999998
8,Rumania,ROMANIA,3054455.91,514880.22,Trilla de café,2507298.44
8,Rusia,RUSSIA,3119308.09,616240.6,Cultivo de plantas con las que se preparan bebidas,1196309.2
8,San Cristóbal Y Nieves,SAINT KITTS AND NEVIS,33647.24,52983.51,Elaboración y refinación de azúcar,31636.93
8,San Vicente Y Las Granadinas,SAINT VINCENT AND THE GRENADINES,272890.89999999997,371594.61,Elaboración y refinación de azúcar,148057.25
8,Santa Lucía,SAINT LUCIA,201673.47,86709.31,"Fabricación de pilas, baterías y acumuladores eléctricos",55762.24
8,Senegal,SENEGAL,124309.38,52466.53,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",71463
8,Singapur,SINGAPORE,18853544.5,1182215.61,Extracción de oro y otros metales preciosos,18519554.36
8,Sri Lanka,SRI LANKA,61732.35,1050.91,Fabricación de otros artículos textiles n.c.p.,37110.31
8,Sudáfrica,SOUTH AFRICA,1243445.17,183574.84,Trilla de café,872940.89
8,Sudán,SUDAN,34106.92,1380,"Fabricación de otras bombas, compresores, grifos y válvulas",34106.92
8,Suecia,SWEDEN,5330379.9,1834374.8,Trilla de café,4398375.06
8,Suiza,SWITZERLAND,13091447.669999998,3446012.6799999997,Industrias básicas de metales preciosos,9487236.629999999
8,Surinam,SURINAME,1043778.34,1147861.97,Elaboración y refinación de azúcar,350900.26
8,Tailandia,THAILAND,1172187.78,395472.89,Fundición de metales no ferrosos,488924.12
8,Taiwán,TAIWAN,12021604.479999999,80167617.71,Extracción de hulla (carbón de piedra),6664256.619999999
8,Territorio Autónomo De Palestina,PALESTINE,118825,51648,"Elaboración de cacao, chocolate y productos de confitería",118825
8,Togo,TOGO,433072.8,356583,Procesamiento y conservación de carne y productos cárnicos,433072.8
8,Trinidad Y Tobago,TRINIDAD AND TOBAGO,4265969.57,3419373.13,Elaboración y refinación de azúcar,1013634.8500000001
8,Tunicia,TUNISIA,47988,3863,Fabricación de plásticos en formas primarias,47988
8,Turquía,TURKEY,18540076.82,170054463.46,Extracción de hulla (carbón de piedra),15704074.65
8,Ucrania,UKRAINE,518629.71,76649,Trilla de café,226761
8,Uruguay,URUGUAY,2157436.58,939650.62,Fabricación de productos metálicos para uso estructural,461090.4
8,Uzbekistán,UZBEKISTAN,114825.14,20700.6,Cultivo de flor de corte,95323.13
8,Venezuela,VENEZUELA,75316725.06,45241269.31,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",8422572.93
8,Vietnam,VIETNAM,3135313.07,1760815.06,Trilla de café,2055085.9
8,Zimbabwe,ZIMBABWE,22833.6,193,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,16558
9,Alemania,GERMANY,73882447.34,110402745.36,Trilla de café,41458423.48
9,Angola,ANGOLA,217688.21,45355.95,Fabricación de equipo de elevación y manipulación,189614.06
9,Anguilla,ANGUILLA,1387.2,1620.06,Fabricación de productos de la refinación del petróleo,1387.2
9,Antigua Y Barbuda,ANTIGUA Y BARBUDA,28994.49,14362.31,Fabricación de materiales de arcilla para la construcción,26494.49
9,Arabia Saudita,SAUDI ARABIA,11383641.51,1293569.27,Trilla de café,9357907.62
9,Argelia,ALGERIA,3422360.81,3835610.0100000002,Cultivo de plátano y banano,1979324.9
9,Argentina,ARGENTINA,32416729.61,121818784.73,Extracción de hulla (carbón de piedra),8758482.33
9,Armenia,ARMENIA,12431.449999999999,2087.25,Cultivo de flor de corte,12431.449999999999
9,Australia,AUSTRALIA,13599619.96,1741642.05,Trilla de café,11283107.35
9,Austria,AUSTRIA,157509.1,14972.59,Cultivo de flor de corte,61577.31
9,Azerbaiján,AZERBAIJAN,14906.550000000001,2862,Cultivo de flor de corte,14906.550000000001
9,Bahamas,BAHAMAS,1752916.85,169960.1,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,1073221.29
9,Bahrein,BAHREIN,134797.44,7250.79,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",55692.99
9,Barbados,BARBADOS,703033.5800000001,479959.24,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",90386.72
9,Belarus,BELARUS,180862.57,32158.25,Cultivo de flor de corte,180862.57
9,Belice,BELIZE,144026.68,22282.6,Fabricación de aparatos de uso doméstico,78991.06
9,Benín,BENIN,1079891.03,447447,Fabricación de equipo de elevación y manipulación,1060142.16
9,Bolivia,BOLIVIA,7227938.85,1900488.24,Fabricación de aparatos de distribución y control de la energía eléctrica,1264241.6
9,Bosnia Y Herzegovina,BOSNIA AND HERZEGOVINA,27388,5008,Cultivo de flor de corte,27388
9,Brasil,BRAZIL,223261570.31,854205323.01,Extracción de hulla (carbón de piedra),57321191.300000004
9,Bulgaria,BULGARIA,6788520,26052633,Fabricación de productos de hornos de coque,6705199.8
9,Bélgica,BELGIUM,78255230.5,115853543.37,Trilla de café,36039151.74
9,Camerún,CAMEROON,900,19,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",900
9,Canadá,CANADA,167737424.17999998,302509157.8,Industrias básicas de metales preciosos,82503646.86999999
9,Chile,CHILE,82195468.08,429862364.57,Extracción de hulla (carbón de piedra),30526033.68
9,China,CHINA,135639063.9,76213946.79,Extracción de otros minerales metalíferos no ferrosos n.c.p.,66648181.51000001
9,Chipre,CYPRUS,97459.55,119492,Fabricación de productos de la refinación del petróleo,95865.35
9,Colombia,COLOMBIA,1122725.25,43839.45,"Confección de prendas de vestir, excepto prendas de piel",174629.34
9,Corea del Norte,NORTH KOREA,2521.5,518,Cultivo de flor de corte,2521.5
9,Corea del Sur,SOUTH KOREA,68670658.32,628300118.75,Extracción de hulla (carbón de piedra),39880258.87
9,Costa De Marfil,COTE D'IVOIRE,721846.86,260175.59,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",339192
9,Costa Rica,COSTA RICA,37697258.69,13301277.48,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",3882477.25
9,Croacia,CROATIA,161926.1,338694,Cultivo de plátano y banano,142236
9,Cuba,CUBA,4809469.5,3490032.92,Elaboración de productos de panadería,858441.78
9,Dinamarca,DENMARK,2339315.18,746618.66,Trilla de café,1965454.23
9,Djibouti,DJIBOUTI,450992,28495,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",450992
9,Dominica,DOMINICA,124594.09,73355.24,Otros derivados del café,28026
9,Ecuador,ECUADOR,158219494.05,60639138.07,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",16197747.030000001
9,Egipto,EGYPT,5356953.65,2006910.67,Cría de ganado bovino y bufalino,4047696
9,El Salvador,EL SALVADOR,17802233.21,4837502.2700000005,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",3116395.81
9,Emiratos Árabes Unidos,UNITED ARAB EMIRATES,44632142.05,611767.29,Industrias básicas de metales preciosos,40672659.82
9,Eslovaquia,SLOVAKIA,77645.47,25196,"Procesamiento y conservación de pescados, crustáceos y moluscos",31319.52
9,Eslovenia,SLOVENIA,1065777.95,139468,Trilla de café,1017537.03
9,España,SPAIN,55678545.41,34300779.9,Fabricación de productos de la refinación del petróleo,14020587.19
9,Estados Unidos,UNITED STATES,874067651.9,385854766.76,Trilla de café,200443909.35
9,Estonia,ESTONIA,1171416.34,153593.9,Trilla de café,1064422.83
9,Etiopía,ETHIOPIA,11250,25000,Fabricación de otros productos químicos n.c.p.,11250
9,Fidji,FIJI,72029.48,33757.62,"Elaboración de cacao, chocolate y productos de confitería",71934.88
9,Filipinas,PHILIPPINES,444556.36,111770.55,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",278112.33999999997
9,Finlandia,FINLAND,9917404.72,18228377.51,Trilla de café,5457623.69
9,Francia,FRANCE,30567468.22,57696265.33,Cultivo de plátano y banano,11489925.89
9,Gabón,GABON,5231139.25,25468060.79,Fabricación de productos de hornos de coque,4787681.29
9,Georgia,GEORGIA,32160282.68,2038571.2,Extracción de otros minerales metalíferos no ferrosos n.c.p.,32132016.08
9,Ghana,GHANA,112847.12,34924.8,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",92460
9,Granada,GRENADA,12045.48,52135,Fabricación de materiales de arcilla para la construcción,12045.48
9,Grecia,GREECE,5620253.05,11330326.91,Trilla de café,4194005.66
9,Guatemala,GUATEMALA,49868288.589999996,179398960,Extracción de hulla (carbón de piedra),13254921.48
9,Guinea,GUINEA,227965.75,126140.83,"Elaboración de cacao, chocolate y productos de confitería",225463.18
9,Guyana,GUYANA,4131609.7199999997,2956224.1,"Fabricación de motores, generadores y transformadores eléctricos",1024268.83
9,Haití,HAITI,2030204.4100000001,3352768.77,Elaboración de panela,1411157.61
9,Honduras,HONDURAS,12811901.64,3145403.11,Fabricación de aparatos de uso doméstico,1810947.8699999999
9,Hungría,HUNGARY,315951.85,47464.24,Cultivo de flor de corte,287575.03
9,India,INDIA,99749214.62,241943189.71,Industrias básicas de metales preciosos,61900159.48
9,Indonesia,INDONESIA,7901652.42,60722078.04,Extracción de hulla (carbón de piedra),6924225
9,Irak,IRAQ,122743.04000000001,26519.350000000002,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,70538
9,Irlanda,IRELAND,2289757.25,3217605.68,Trilla de café,1307797.3
9,Islandia,ICELAND,186977.29,19909,Trilla de café,186977.29
9,Israel,ISRAEL,6325187.52,1215093.44,Trilla de café,5576124.83
9,Italia,ITALY,79313669.12,30537518.9,Industrias básicas de metales preciosos,54295077.63
9,Jamaica,JAMAICA,24851563.55,51027515.76,Extracción de petróleo crudo,18911578.64
