Mes,Pais,Pais_join,Nivel tecnologico,fob_total,kg_total
7,Etiopía,ETIOPIA,Bienes primarios,1898.8,79
7,Etiopía,ETIOPIA,Manufacturas de tecnología media,57929.6,18111
7,Filipinas,FILIPINAS,Bienes primarios,1027172.7,211304.6
7,Filipinas,FILIPINAS,Manufacturas basadas en recursos naturales,39221.04,15296.21
7,Filipinas,FILIPINAS,Manufacturas de alta tecnología,117381.29,19772.76
7,Filipinas,FILIPINAS,Manufacturas de baja tecnología,50138.71,8647.11
7,Filipinas,FILIPINAS,Manufacturas de tecnología media,92520.28,13277
7,Finlandia,FINLANDIA,Bienes primarios,4595696.39,2177947.08
7,Finlandia,FINLANDIA,Manufacturas basadas en recursos naturales,1665823.2,8165800
7,Francia,FRANCIA,Bienes primarios,20259670.82,23074986.38
7,Francia,FRANCIA,Manufacturas basadas en recursos naturales,5272275.279999999,3520696.36
7,Francia,FRANCIA,Manufacturas de alta tecnología,30340.440000000002,178
7,Francia,FRANCIA,Manufacturas de baja tecnología,244655.69999999998,27210.4
7,Francia,FRANCIA,Manufacturas de tecnología media,202577.81,3885.43
7,Gabón,GABON,Manufacturas basadas en recursos naturales,154037.32,86004.90999999999
7,Georgia,GEORGIA,Bienes primarios,177187.21000000002,21451
7,Georgia,GEORGIA,Manufacturas basadas en recursos naturales,31066.55,49900
7,Ghana,GHANA,Bienes primarios,159536.7,165323
7,Ghana,GHANA,Manufacturas basadas en recursos naturales,44817.12,21600
7,Ghana,GHANA,Manufacturas de baja tecnología,104268.98,24132
7,Ghana,GHANA,Manufacturas de tecnología media,83583.39,6203.71
7,Granada,GRANADA,Manufacturas basadas en recursos naturales,30001.69,38165.1
7,Granada,GRANADA,Manufacturas de baja tecnología,41,46.5
7,Granada,GRANADA,Otras transacciones,10,4.84
7,Grecia,GRECIA,Bienes primarios,3464420.87,444714
7,Grecia,GRECIA,Manufacturas basadas en recursos naturales,191995.56,116110
7,Grecia,GRECIA,Manufacturas de alta tecnología,38389,90
7,Grecia,GRECIA,Manufacturas de baja tecnología,20911.1,59.22
7,Guatemala,GUATEMALA,Bienes primarios,16336919.01,192063199.49
7,Guatemala,GUATEMALA,Manufacturas basadas en recursos naturales,5489806.21,2648922.82
7,Guatemala,GUATEMALA,Manufacturas de alta tecnología,2438807.950000001,222246.19
7,Guatemala,GUATEMALA,Manufacturas de baja tecnología,6006866.53,1377013.93
7,Guatemala,GUATEMALA,Manufacturas de tecnología media,15909644.18,5344639.96
7,Guatemala,GUATEMALA,Otras transacciones,162409.59,8075.7300000000005
7,Guinea,GUINEA,Manufacturas basadas en recursos naturales,247784.52,138898.1
7,Guinea,GUINEA,Manufacturas de baja tecnología,76182,24829.35
7,Guinea Ecuatorial,GUINEA ECUATORIAL,Bienes primarios,74155.37000000001,28000
7,Guyana,GUYANA,Bienes primarios,8359.25,19979.2
7,Guyana,GUYANA,Manufacturas basadas en recursos naturales,1805721.73,3325027.69
7,Guyana,GUYANA,Manufacturas de alta tecnología,4126185.3000000003,540641.09
7,Guyana,GUYANA,Manufacturas de baja tecnología,152562.77,24633.75
7,Guyana,GUYANA,Manufacturas de tecnología media,2131516.11,664657.03
7,Haití,HAITI,Manufacturas basadas en recursos naturales,674599.78,271757.70999999996
7,Haití,HAITI,Manufacturas de alta tecnología,59727.27,5229
7,Haití,HAITI,Manufacturas de baja tecnología,174768.7,84774.75
7,Haití,HAITI,Manufacturas de tecnología media,292936.81,201312.33
7,Haití,HAITI,Otras transacciones,1,5.14
7,Honduras,HONDURAS,Bienes primarios,378867.74,49130.55
7,Honduras,HONDURAS,Manufacturas basadas en recursos naturales,3405233.31,1923302.52
7,Honduras,HONDURAS,Manufacturas de alta tecnología,1447216.7,157346.6
7,Honduras,HONDURAS,Manufacturas de baja tecnología,2383521.98,409463.02
7,Honduras,HONDURAS,Manufacturas de tecnología media,5795868.83,3181001.9899999998
7,Honduras,HONDURAS,Otras transacciones,83330.87000000001,10915.14
7,Hungría,HUNGRIA,Bienes primarios,210656.41,26402.8
7,Hungría,HUNGRIA,Manufacturas basadas en recursos naturales,214.77,1.98
7,Hungría,HUNGRIA,Manufacturas de alta tecnología,24764.9,5014.679999999999
7,Hungría,HUNGRIA,Manufacturas de baja tecnología,4586.5,481.56
7,Hungría,HUNGRIA,Manufacturas de tecnología media,781.86,7.22
7,India,INDIA,Bienes primarios,17284905.72,169690779.83
7,India,INDIA,Manufacturas basadas en recursos naturales,19761073.74,54077180
7,India,INDIA,Manufacturas de alta tecnología,592036.29,20060
7,India,INDIA,Manufacturas de baja tecnología,185,8.98
7,India,INDIA,Manufacturas de tecnología media,397239.42,419796.59
7,India,INDIA,Otras transacciones,33226946.1,342.23
7,Indonesia,INDONESIA,Bienes primarios,187201.66,20183
7,Indonesia,INDONESIA,Manufacturas de alta tecnología,257938.41,11181.87
7,Indonesia,INDONESIA,Manufacturas de baja tecnología,81140.78,63453
7,Indonesia,INDONESIA,Manufacturas de tecnología media,318441.43,265515
7,Irak,IRAK,Bienes primarios,5574878.16,2510010
7,Irak,IRAK,Manufacturas basadas en recursos naturales,1595.45,28
7,Irlanda,IRLANDA,Bienes primarios,778339.6699999999,558977.75
7,Irlanda,IRLANDA,Manufacturas basadas en recursos naturales,181487.31,1911115
7,Irlanda,IRLANDA,Manufacturas de alta tecnología,7068.51,28.08
7,Israel,ISRAEL,Bienes primarios,17217917.52,168750231.98
7,Israel,ISRAEL,Manufacturas basadas en recursos naturales,315861.2,194188.53999999998
7,Israel,ISRAEL,Manufacturas de baja tecnología,100375.44,10280.93
7,Israel,ISRAEL,Manufacturas de tecnología media,127441,61918.43
7,Israel,ISRAEL,Otras transacciones,3.25,52.18
7,Italia,ITALIA,Bienes primarios,17500798.33,15780506.58
7,Italia,ITALIA,Manufacturas basadas en recursos naturales,3598899.92,759686.54
7,Italia,ITALIA,Manufacturas de alta tecnología,72157.3,1378.28
7,Italia,ITALIA,Manufacturas de baja tecnología,522131.29000000004,11019.07
7,Italia,ITALIA,Manufacturas de tecnología media,683477.17,323113.26
7,Italia,ITALIA,Otras transacciones,21392252.36,411.9
7,Jamaica,JAMAICA,Bienes primarios,254008.31,57893.89
7,Jamaica,JAMAICA,Manufacturas basadas en recursos naturales,2892787.09,3521301.34
7,Jamaica,JAMAICA,Manufacturas de alta tecnología,237450.69,19719.09
7,Jamaica,JAMAICA,Manufacturas de baja tecnología,1508469.68,224342.47
7,Jamaica,JAMAICA,Manufacturas de tecnología media,625295.24,361469.1
7,Jamaica,JAMAICA,Otras transacciones,6.42,7.149999999999999
7,Japón,JAPON,Bienes primarios,40657431.43,4789731.77
7,Japón,JAPON,Manufacturas basadas en recursos naturales,1442590.77,113613.39
7,Japón,JAPON,Manufacturas de alta tecnología,4617.42,14.22
7,Japón,JAPON,Manufacturas de baja tecnología,588313.92,9391.36
7,Japón,JAPON,Manufacturas de tecnología media,2476042.73,732934.73
7,Jordania,JORDANIA,Bienes primarios,11338124.62,4236507
7,Jordania,JORDANIA,Manufacturas basadas en recursos naturales,30838.95,18345.6
7,Kazajstán,KAZAJSTAN,Bienes primarios,1429880.53,259007.44999999998
7,Kazajstán,KAZAJSTAN,Manufacturas de baja tecnología,6239.42,396
7,Kenia,KENIA,Bienes primarios,36807.58,4436
7,Kenia,KENIA,Manufacturas de tecnología media,85662.62,55174
7,Kirguizistán,KIRGUIZISTAN,Bienes primarios,94025.69,18154.7
7,Kuwait,KUWAIT,Bienes primarios,934558.95,121297.12
7,Kuwait,KUWAIT,Manufacturas basadas en recursos naturales,53647.600000000006,19212.260000000002
7,Kuwait,KUWAIT,Manufacturas de baja tecnología,24447,101.99
7,Letonia,LETONIA,Bienes primarios,815133.4500000001,91421.5
7,Liberia,LIBERIA,Bienes primarios,32033.300000000003,52730
7,Liberia,LIBERIA,Manufacturas basadas en recursos naturales,77547.2,46353.7
7,Libia,LIBIA,Bienes primarios,342775.1,38603
7,Lituania,LITUANIA,Manufacturas basadas en recursos naturales,113058,56099.4
7,Líbano,LIBANO,Bienes primarios,5375902.56,2193775.4
7,Líbano,LIBANO,Manufacturas de tecnología media,7851.48,195
7,Macedonia,MACEDONIA,Bienes primarios,180,4.4
7,Malaysia,MALAYSIA,Bienes primarios,7531414.76,1050358.67
7,Malaysia,MALAYSIA,Manufacturas basadas en recursos naturales,5737544.25,13799422.81
7,Malaysia,MALAYSIA,Manufacturas de alta tecnología,14626.98,1277.2
7,Malaysia,MALAYSIA,Manufacturas de baja tecnología,71663.87000000001,6754
7,Malaysia,MALAYSIA,Manufacturas de tecnología media,93006.5,158591.5
7,Malaysia,MALAYSIA,Otras transacciones,18,1
7,Malí,MALI,Manufacturas basadas en recursos naturales,226946.68,114385.34
7,Marruecos,MARRUECOS,Bienes primarios,6070470.609999999,71921653
7,Marruecos,MARRUECOS,Manufacturas de tecnología media,6060.3,1510
7,Moldavia,MOLDAVIA,Bienes primarios,16263.01,2157.5
7,Mozambique,MOZAMBIQUE,Manufacturas basadas en recursos naturales,40351.54,54750
7,Mozambique,MOZAMBIQUE,Manufacturas de baja tecnología,7170,530
7,México,MEXICO,Bienes primarios,40513674.31000001,402458119.33
7,México,MEXICO,Manufacturas basadas en recursos naturales,15599050.03,10270156.27
7,México,MEXICO,Manufacturas de alta tecnología,5656706.29,881936.5599999999
7,México,MEXICO,Manufacturas de baja tecnología,22432877.44,4320883.71
7,México,MEXICO,Manufacturas de tecnología media,53668475.84,11952649.25
7,México,MEXICO,Otras transacciones,359951.74,50070.19
7,Nicaragua,NICARAGUA,Bienes primarios,108047.5,125363.1
7,Nicaragua,NICARAGUA,Manufacturas basadas en recursos naturales,2410297.94,2654298.77
7,Nicaragua,NICARAGUA,Manufacturas de alta tecnología,1786046.67,20582.329999999998
7,Nicaragua,NICARAGUA,Manufacturas de baja tecnología,1219912.6600000001,213566.73
7,Nicaragua,NICARAGUA,Manufacturas de tecnología media,2611481.02,633978.73
7,Nicaragua,NICARAGUA,Otras transacciones,11755.08,261.34
7,Nigeria,NIGERIA,Bienes primarios,342836.26,522548
7,Nigeria,NIGERIA,Manufacturas basadas en recursos naturales,123992.76,65041.31
7,Nigeria,NIGERIA,Manufacturas de baja tecnología,67470,17225
7,Nigeria,NIGERIA,Manufacturas de tecnología media,2150,2150
7,Noruega,NORUEGA,Bienes primarios,8412219.45,1192742.5
7,Noruega,NORUEGA,Manufacturas basadas en recursos naturales,3316781.21,13935470
7,Noruega,NORUEGA,Manufacturas de baja tecnología,182114.92,62720.23
7,Nueva Zelanda,NUEVA ZELANDA,Bienes primarios,2768199.66,339167.6
7,Nueva Zelanda,NUEVA ZELANDA,Manufacturas basadas en recursos naturales,78257.98,34145.07
7,Nueva Zelanda,NUEVA ZELANDA,Manufacturas de alta tecnología,154946.12,3661.53
7,Nueva Zelanda,NUEVA ZELANDA,Manufacturas de baja tecnología,118371.5,4595.69
7,Nueva Zelanda,NUEVA ZELANDA,Manufacturas de tecnología media,215433.56,43370
7,Omán,OMAN,Bienes primarios,14444.2,882
7,Omán,OMAN,Manufacturas de alta tecnología,13847.35,468
7,Omán,OMAN,Manufacturas de tecnología media,8952.5,707
7,Pakistán,PAKISTAN,Bienes primarios,103485.6,10674
7,Pakistán,PAKISTAN,Manufacturas basadas en recursos naturales,33353.09,29706
7,Pakistán,PAKISTAN,Manufacturas de alta tecnología,82439.69,860
7,Pakistán,PAKISTAN,Manufacturas de tecnología media,176000.57,430
7,Panamá,PANAMA,Bienes primarios,1617305.21,699043.3200000001
7,Panamá,PANAMA,Manufacturas basadas en recursos naturales,9416448.03,7733881.38
7,Panamá,PANAMA,Manufacturas de alta tecnología,6360042.42,498683.6
7,Panamá,PANAMA,Manufacturas de baja tecnología,7439891.29,1876333.3499999999
7,Panamá,PANAMA,Manufacturas de tecnología media,12912243.81,2619631.33
7,Panamá,PANAMA,Otras transacciones,438416.39,27332.71
7,Paraguay,PARAGUAY,Bienes primarios,381358.60000000003,23774.16
7,Paraguay,PARAGUAY,Manufacturas basadas en recursos naturales,276265.97,197560.22
7,Paraguay,PARAGUAY,Manufacturas de alta tecnología,206564.13,127462.48999999999
7,Paraguay,PARAGUAY,Manufacturas de baja tecnología,339140.77,49352.16
7,Paraguay,PARAGUAY,Manufacturas de tecnología media,1238883.14,217745.25
7,Paraguay,PARAGUAY,Otras transacciones,19537.25,1167.8400000000001
7,Países Bajos,PAISES BAJOS,Bienes primarios,55805473.17,188704457.52
7,Países Bajos,PAISES BAJOS,Manufacturas basadas en recursos naturales,3729134.58,9149420.17
7,Países Bajos,PAISES BAJOS,Manufacturas de alta tecnología,752901.05,23096.260000000002
7,Países Bajos,PAISES BAJOS,Manufacturas de baja tecnología,1457328.73,100439.45
7,Países Bajos,PAISES BAJOS,Manufacturas de tecnología media,9305754.23,3584309.73
7,Países Bajos,PAISES BAJOS,Otras transacciones,10,6.38
7,Perú,PERU,Bienes primarios,23568244.26,56119235.03
7,Perú,PERU,Manufacturas basadas en recursos naturales,24371778.56,24057491.22
7,Perú,PERU,Manufacturas de alta tecnología,8028338.29,1735915.98
7,Perú,PERU,Manufacturas de baja tecnología,18714381.44,3346987.44
7,Perú,PERU,Manufacturas de tecnología media,41033881.62,14888523.6
7,Perú,PERU,Otras transacciones,722218.91,95894.04000000001
7,Polonia,POLONIA,Bienes primarios,17993679.22,182285285.58
7,Polonia,POLONIA,Manufacturas basadas en recursos naturales,188796.84999999998,259001
7,Polonia,POLONIA,Manufacturas de alta tecnología,2888.2999999999997,2.75
7,Polonia,POLONIA,Manufacturas de tecnología media,83126.67,23751.93
7,Portugal,PORTUGAL,Bienes primarios,4941562.67,4419413.21
7,Portugal,PORTUGAL,Manufacturas basadas en recursos naturales,103577.93000000001,88265.18
7,Portugal,PORTUGAL,Manufacturas de baja tecnología,174965.02,52024.92
7,Portugal,PORTUGAL,Manufacturas de tecnología media,210075.01,236020
7,Portugal,PORTUGAL,Otras transacciones,750,27
7,Qatar,QATAR,Bienes primarios,282765.92,34986.56
7,Qatar,QATAR,Manufacturas de alta tecnología,338.75,0.5
7,Qatar,QATAR,Manufacturas de tecnología media,7734.139999999999,106
7,Reino Unido,REINO UNIDO,Bienes primarios,43285264.52,83286725.31
7,Reino Unido,REINO UNIDO,Manufacturas basadas en recursos naturales,21074620.64,83552610.25
7,Reino Unido,REINO UNIDO,Manufacturas de alta tecnología,164432.84,2314.95
7,Reino Unido,REINO UNIDO,Manufacturas de baja tecnología,227291.36000000002,2890.25
7,Reino Unido,REINO UNIDO,Manufacturas de tecnología media,151929.13,16016.599999999999
7,Reino Unido,REINO UNIDO,Otras transacciones,1670,380.8
7,Rep democrática Del Congo,REP DEMOCRATICA DEL CONGO,Manufacturas basadas en recursos naturales,120787.3,68533.25
7,República Checa,REPUBLICA CHECA,Bienes primarios,356117.26,55683.79
7,República Checa,REPUBLICA CHECA,Manufacturas basadas en recursos naturales,3770,190
7,República Checa,REPUBLICA CHECA,Manufacturas de baja tecnología,97759.28,21527.55
7,República Del Congo,REPUBLICA DEL CONGO,Manufacturas basadas en recursos naturales,295064,149220.96
7,República Dominicana,REPUBLICA DOMINICANA,Bienes primarios,22794005.639999997,243651585.21
7,República Dominicana,REPUBLICA DOMINICANA,Manufacturas basadas en recursos naturales,9826280.59,9668457.25
7,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de alta tecnología,2948716.02,605428.64
7,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de baja tecnología,6003846.52,1062005.71
7,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de tecnología media,8530745.46,3251145.9899999998
7,República Dominicana,REPUBLICA DOMINICANA,Otras transacciones,606981.6900000001,67659.15000000001
7,Rumania,RUMANIA,Bienes primarios,456602.88,87048.01
7,Rumania,RUMANIA,Manufacturas basadas en recursos naturales,234075.61,129481.3
7,Rumania,RUMANIA,Manufacturas de tecnología media,38893.44,2849
7,Rusia,RUSIA,Bienes primarios,3317339.68,620988.37
7,Rusia,RUSIA,Manufacturas basadas en recursos naturales,16250,25000
7,Rusia,RUSIA,Manufacturas de baja tecnología,364908.4,16421.5
7,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas basadas en recursos naturales,38180.87,34096.02
7,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas de alta tecnología,2035,510
7,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas de baja tecnología,127446.73999999999,10358.4
7,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas de tecnología media,3326,619
7,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Otras transacciones,90,38
7,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas basadas en recursos naturales,291787.05,478489
7,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas de baja tecnología,24918.99,9394.79
7,Santa Lucía,SANTA LUCIA,Bienes primarios,18298.21,791.52
7,Santa Lucía,SANTA LUCIA,Manufacturas basadas en recursos naturales,101784.29999999999,148411.43
7,Santa Lucía,SANTA LUCIA,Manufacturas de baja tecnología,61632.740000000005,15337.84
7,Santa Lucía,SANTA LUCIA,Manufacturas de tecnología media,6236.45,2219.28
7,Santa Lucía,SANTA LUCIA,Otras transacciones,4,4.97
7,Senegal,SENEGAL,Manufacturas basadas en recursos naturales,39618.07,22819.89
7,Singapur,SINGAPUR,Bienes primarios,72313.12,5952.8
7,Singapur,SINGAPUR,Manufacturas basadas en recursos naturales,900,50
7,Singapur,SINGAPUR,Manufacturas de alta tecnología,17098.91,31.55
7,Singapur,SINGAPUR,Manufacturas de baja tecnología,13401.97,23462.5
7,Singapur,SINGAPUR,Manufacturas de tecnología media,236693.91999999998,66257.2
7,Sri Lanka,SRI LANKA,Manufacturas de baja tecnología,114451.29,25064.74
7,Sudáfrica,SUDAFRICA,Bienes primarios,198111.82,24772
7,Sudáfrica,SUDAFRICA,Manufacturas basadas en recursos naturales,12517.85,930
7,Sudáfrica,SUDAFRICA,Manufacturas de baja tecnología,116462.64,20758.02
7,Sudáfrica,SUDAFRICA,Manufacturas de tecnología media,80019.26999999999,7361.5
7,Sudáfrica,SUDAFRICA,Otras transacciones,100,7.7
7,Suecia,SUECIA,Bienes primarios,5247366.38,2430057.28
7,Suecia,SUECIA,Manufacturas basadas en recursos naturales,133664.54,57211.61
7,Suecia,SUECIA,Manufacturas de tecnología media,389209.67,113902
7,Suiza,SUIZA,Bienes primarios,1955425.76,2507525.13
7,Suiza,SUIZA,Manufacturas basadas en recursos naturales,84602.56,22387
7,Suiza,SUIZA,Manufacturas de alta tecnología,160000,212
7,Suiza,SUIZA,Manufacturas de baja tecnología,3172.56,121
7,Suiza,SUIZA,Manufacturas de tecnología media,488503.17,2925.02
7,Suiza,SUIZA,Otras transacciones,13779619.06,337.74
7,Surinam,SURINAM,Bienes primarios,19242.05,76137
7,Surinam,SURINAM,Manufacturas basadas en recursos naturales,376281.27999999997,524028.27
7,Surinam,SURINAM,Manufacturas de baja tecnología,198226.01,16947.370000000003
7,Surinam,SURINAM,Manufacturas de tecnología media,135128.99,47155.51
7,Surinam,SURINAM,Otras transacciones,95.29000000000002,39.31
7,Tailandia,TAILANDIA,Bienes primarios,96836.79999999999,9828
7,Tailandia,TAILANDIA,Manufacturas basadas en recursos naturales,3884555.07,343194.97
7,Tailandia,TAILANDIA,Manufacturas de alta tecnología,155285.36,134.66
7,Tailandia,TAILANDIA,Manufacturas de baja tecnología,1.55,0.06
7,Tailandia,TAILANDIA,Manufacturas de tecnología media,96680.42,31367.53
7,Tailandia,TAILANDIA,Otras transacciones,618.2,1.99
7,Taiwán,TAIWAN,Bienes primarios,55587617.589999996,583838100.2
7,Taiwán,TAIWAN,Manufacturas basadas en recursos naturales,192148.37,19933
7,Taiwán,TAIWAN,Manufacturas de alta tecnología,3895.66,27
7,Taiwán,TAIWAN,Manufacturas de baja tecnología,17327.4,1026.1
7,Taiwán,TAIWAN,Manufacturas de tecnología media,37844.99,5500
7,Taiwán,TAIWAN,Otras transacciones,15924.89,51
7,Territorio Autónomo De Palestina,TERRITORIO AUTONOMO DE PALESTINA,Manufacturas basadas en recursos naturales,76170.5,35815.68
7,Togo,TOGO,Bienes primarios,292265.2,504276
7,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Bienes primarios,526158.46,42466.54
7,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas basadas en recursos naturales,3060544.48,5725710.15
