Mes,Departamento,Departamento_join,CIIU,fob_total,kg_total
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de aparatos de distribución y control de la energía eléctrica,10115.09,7177.05
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de aparatos de uso doméstico,648,18
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",68235.90000000001,13159.85
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de artículos de hormigón, cemento y yeso",900.8199999999999,2484
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de artículos de plástico n.c.p.,442412.76,172311.56
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",94381.45,4772
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de cemento, cal y yeso",27019,105500
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de colchones y somieres,5274,2118
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de computadoras y de equipo periférico,2863.65,1250
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",7334.96,1400
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de dispositivos de cableado,1258.62,1071.41
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipo de elevación y manipulación,7663,285
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de equipo de medición, prueba, navegación y control",140500,4560
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipos de comunicación,59669.05,12378
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de equipos eléctricos de iluminación,15619.95,2142.82
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,8475.18,7727.83
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de formas básicas de plástico,242297.93,140049.96
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de herramientas manuales con motor,43223.25,4266.24
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de hilos y cables eléctricos y de fibra óptica,104508.5,42754
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de instrumentos musicales,4073.68,1700
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",1000230.16,914507.91
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de locomotoras y de material rodante para ferrocarriles,400,119.45
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de maquinaria agropecuaria y forestal,30850,10035
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de materiales de arcilla para la construcción,406883.96,1159319.98
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de motocicletas,34765,1563.5
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de motores, generadores y transformadores eléctricos",46.16,1071.41
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de motores, turbinas, y partes para motores de combustión interna",2200,980
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de muebles,50522.41,23835.75
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de máquinas formadoras de metal y de máquinas herramienta,8200,1177.5
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otras bombas, compresores, grifos y válvulas",13260,6900
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros artículos de papel y cartón,170496.55000000002,72118
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros artículos textiles n.c.p.,5511.44,8268.5
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",350,1314.04
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos elaborados de metal n.c.p.,18968.760000000002,43204.54
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos minerales no metálicos n.c.p.,79089.07,25958.02
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros productos químicos n.c.p.,421834.2,667641.4799999999
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",92985.13,8371.8
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de equipo eléctrico n.c.p.,4391.85,1071.41
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,3502.37,1590
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,1491.5800000000002,175.54000000000002
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",63466.85000000001,115192.26
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de partes del calzado,695,6.040000000000001
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",19998.45,2043
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de pilas, baterías y acumuladores eléctricos",12000,442
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",78315.61,83114.79
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,11259.75,32185.54
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de plásticos en formas primarias,456698.64,335350
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos de hornos de coque,58146508.88,270536840
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos de la refinación del petróleo,188448.05,154238.6
1,Norte de Santander,NORTE DE SANTANDER,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",10949.62,31285
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos metálicos para uso estructural,1625.04,447
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de productos refractarios,39535.7,30847.77
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de pulpas (pastas) celulósicas; papel y cartón,25492.02,43579.5
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de sustancias y productos químicos básicos,318641.65,279492.17
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de tejidos de punto y ganchillo,226042.02,74083.23
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de vehículos automotores y sus motores,6000,1182.75
1,Norte de Santander,NORTE DE SANTANDER,Fabricación de vidrio y productos de vidrio,18378.35,30052.82
1,Norte de Santander,NORTE DE SANTANDER,Industrias básicas de hierro y de acero,1867019.55,1785682.35
1,Norte de Santander,NORTE DE SANTANDER,Otras industrias manufactureras n.c.p.,73616.56,87314.33
1,Norte de Santander,NORTE DE SANTANDER,Preparación e hilatura de fibras textiles,13322.32,6257.8
1,Norte de Santander,NORTE DE SANTANDER,Procesamiento y conservación de carne y productos cárnicos,81748.43999999999,4237.05
1,Norte de Santander,NORTE DE SANTANDER,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",680734.21,641959.36
1,Norte de Santander,NORTE DE SANTANDER,"Procesamiento y conservación de pescados, crustáceos y moluscos",143874.8,52282.08
1,Norte de Santander,NORTE DE SANTANDER,Tejeduría de productos textiles,47368.71,12030
1,Putumayo,PUTUMAYO,Extracción de petróleo crudo,25440217.7,60774586.32
1,Quindío,QUINDIO,"Confección de artículos con materiales textiles, excepto prendas de vestir",7,14
1,Quindío,QUINDIO,Cultivo de especias y de plantas aromáticas y medicinales,12385.07,2242.5
1,Quindío,QUINDIO,Cultivo de frutas tropicales y subtropicales,1586525.3,1571306
1,Quindío,QUINDIO,"Cultivo de hortalizas, raíces y tubérculos",7287.17,652.5
1,Quindío,QUINDIO,"Descafeinado, tostión y molienda del café",250087.67,28069.52
1,Quindío,QUINDIO,"Destilación, rectificación y mezcla de bebidas alcohólicas",126743.32,6605.7
1,Quindío,QUINDIO,Elaboración de otros productos alimenticios n.c.p.,2876.24,236.92
1,Quindío,QUINDIO,Elaboración de productos de molinería,60677.81,8538
1,Quindío,QUINDIO,Elaboración de productos de panadería,71770.72,11491.74
1,Quindío,QUINDIO,Elaboración de productos lácteos,209,23
1,Quindío,QUINDIO,Fabricación de formas básicas de plástico,54020,20192
1,Quindío,QUINDIO,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",42008.96,72432
1,Quindío,QUINDIO,"Fabricación de juegos, juguetes y rompecabezas",278.26,8
1,Quindío,QUINDIO,Fabricación de muebles,1000,245
1,Quindío,QUINDIO,Fabricación de otros artículos de papel y cartón,21034.44,5801.120000000001
1,Quindío,QUINDIO,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,31352,12300
1,Quindío,QUINDIO,Fabricación de vehículos automotores y sus motores,11514.24,2205
1,Quindío,QUINDIO,Otras industrias manufactureras n.c.p.,7500.8,854.4
1,Quindío,QUINDIO,Otros cultivos transitorios n.c.p.,10392.25,1830
1,Quindío,QUINDIO,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",250677.61000000002,40847.04
1,Quindío,QUINDIO,Trilla de café,15203441.91,2221391.7
1,Risaralda,RISARALDA,"Confección de artículos con materiales textiles, excepto prendas de vestir",6497.35,48.94
1,Risaralda,RISARALDA,"Confección de prendas de vestir, excepto prendas de piel",23178.6,620.49
1,Risaralda,RISARALDA,Cultivo de flor de corte,151278.34,11168.65
1,Risaralda,RISARALDA,Cultivo de frutas tropicales y subtropicales,5320553.67,2662328.8
1,Risaralda,RISARALDA,"Cultivo de hortalizas, raíces y tubérculos",92771.56,29283.84
1,Risaralda,RISARALDA,Curtido y recurtido de cueros; recurtido y teñido de pieles,218144.41,24134
1,Risaralda,RISARALDA,"Descafeinado, tostión y molienda del café",293419.36,47597.5
1,Risaralda,RISARALDA,Elaboración de otros productos alimenticios n.c.p.,86494.85999999999,23664.79
1,Risaralda,RISARALDA,Elaboración de panela,972246.4199999999,1124833
1,Risaralda,RISARALDA,Elaboración de productos de panadería,1345159.66,602919.7799999999
1,Risaralda,RISARALDA,Elaboración y refinación de azúcar,3320792.29,5410278
1,Risaralda,RISARALDA,Fabricación de abonos y compuestos inorgánicos nitrogenados,23967,100000
1,Risaralda,RISARALDA,Fabricación de aparatos de distribución y control de la energía eléctrica,723628.38,10457.94
1,Risaralda,RISARALDA,Fabricación de aparatos electrónicos de consumo,206002.67,9807.52
1,Risaralda,RISARALDA,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",651.2,22.58
1,Risaralda,RISARALDA,Fabricación de artículos de plástico n.c.p.,12413.539999999999,345.58
1,Risaralda,RISARALDA,Fabricación de artículos de punto y ganchillo,86.28,114.37
1,Risaralda,RISARALDA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",46699,11390
1,Risaralda,RISARALDA,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",5074.91,288.6
1,Risaralda,RISARALDA,Fabricación de computadoras y de equipo periférico,518.81,1.17
1,Risaralda,RISARALDA,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",5.17,0.65
1,Risaralda,RISARALDA,Fabricación de dispositivos de cableado,1772.11,3.03
1,Risaralda,RISARALDA,"Fabricación de equipo de medición, prueba, navegación y control",170070.16,19401.29
1,Risaralda,RISARALDA,Fabricación de equipos eléctricos de iluminación,5712.77,201.05
1,Risaralda,RISARALDA,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,190072.47,34457.87
1,Risaralda,RISARALDA,Fabricación de formas básicas de plástico,25352.37,1857.7099999999998
1,Risaralda,RISARALDA,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",65.78,92.16999999999999
1,Risaralda,RISARALDA,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",2970,63
1,Risaralda,RISARALDA,"Fabricación de juegos, juguetes y rompecabezas",3.67,10.16
1,Risaralda,RISARALDA,Fabricación de maquinaria agropecuaria y forestal,10297.84,1763.37
1,Risaralda,RISARALDA,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",23199.1,1047.5
1,Risaralda,RISARALDA,Fabricación de motocicletas,4572,291
1,Risaralda,RISARALDA,"Fabricación de motores, generadores y transformadores eléctricos",14142488.99,1362184.18
1,Risaralda,RISARALDA,Fabricación de muebles,27.37,0.23
1,Risaralda,RISARALDA,"Fabricación de otras bombas, compresores, grifos y válvulas",162275.6,11053.74
1,Risaralda,RISARALDA,Fabricación de otros artículos de papel y cartón,102700.12,46092.21
1,Risaralda,RISARALDA,Fabricación de otros artículos textiles n.c.p.,353447.4,34055.130000000005
1,Risaralda,RISARALDA,Fabricación de otros productos de cerámica y porcelana,5.470000000000001,7.970000000000001
1,Risaralda,RISARALDA,Fabricación de otros productos elaborados de metal n.c.p.,19037.61,565.12
1,Risaralda,RISARALDA,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",65902.95000000001,2278.06
1,Risaralda,RISARALDA,Fabricación de otros tipos de equipo eléctrico n.c.p.,38,1.95
1,Risaralda,RISARALDA,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,1695.5,27.13
1,Risaralda,RISARALDA,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",370.6,130
1,Risaralda,RISARALDA,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2365.07,17.97
1,Risaralda,RISARALDA,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",2173.48,0.93
1,Risaralda,RISARALDA,Fabricación de pulpas (pastas) celulósicas; papel y cartón,870679.01,800097
1,Risaralda,RISARALDA,Fabricación de recipientes de madera,223.01,127
1,Risaralda,RISARALDA,Fabricación de vehículos automotores y sus motores,542458,40440
1,Risaralda,RISARALDA,Fabricación de vidrio y productos de vidrio,58059.52,13839.210000000001
1,Risaralda,RISARALDA,Fundición de hierro y de acero,4065.52,25.65
1,Risaralda,RISARALDA,Fundición de metales no ferrosos,3615062.5700000003,603496
1,Risaralda,RISARALDA,Industrias básicas de hierro y de acero,52.75,5.56
1,Risaralda,RISARALDA,Industrias básicas de otros metales no ferrosos,3748.45,36.43
1,Risaralda,RISARALDA,Otros trabajos de edición,0.96,5
1,Risaralda,RISARALDA,Preparación e hilatura de fibras textiles,87347.28,5088.05
1,Risaralda,RISARALDA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",1102551.25,261370.96
1,Risaralda,RISARALDA,"Procesamiento y conservación de pescados, crustáceos y moluscos",27000.3,3448.07
1,Risaralda,RISARALDA,Recolección de productos forestales diferentes a la madera,8683.76,1646.25
1,Risaralda,RISARALDA,Recuperación de materiales,62607.78,49902
1,Risaralda,RISARALDA,Tejeduría de productos textiles,77913.97,4224.26
1,Risaralda,RISARALDA,Trilla de café,23240147.85,3619447.45
1,Santander,SANTANDER,Artes plásticas y visuales,0.2,16.6
1,Santander,SANTANDER,"Confección de artículos con materiales textiles, excepto prendas de vestir",5298.13,119.19
1,Santander,SANTANDER,"Confección de prendas de vestir, excepto prendas de piel",700309.65,13059.41
1,Santander,SANTANDER,Cría de aves de corral,357573.07999999996,121357
1,Santander,SANTANDER,Cría de ganado bovino y bufalino,6487582.529999999,3031060
1,Santander,SANTANDER,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas",214.68,360
1,Santander,SANTANDER,Cultivo de especias y de plantas aromáticas y medicinales,1683.03,1110
1,Santander,SANTANDER,Cultivo de frutas tropicales y subtropicales,6038329.23,4388541.7
1,Santander,SANTANDER,"Cultivo de hortalizas, raíces y tubérculos",5059.0199999999995,9951
1,Santander,SANTANDER,Cultivo de plantas con las que se preparan bebidas,8197470.4,812647
1,Santander,SANTANDER,Cultivo de plátano y banano,1982.49,3078
1,Santander,SANTANDER,"Descafeinado, tostión y molienda del café",24917.73,1363
1,Santander,SANTANDER,Edición de libros,75.44000000000001,9.639999999999999
1,Santander,SANTANDER,Elaboración de alimentos preparados para animales,130364.37999999999,10742
1,Santander,SANTANDER,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",343.74,156
1,Santander,SANTANDER,"Elaboración de cacao, chocolate y productos de confitería",390379.72,20100.32
1,Santander,SANTANDER,Elaboración de panela,496462.72,289252
1,Santander,SANTANDER,Elaboración de productos de molinería,12470.06,2137.2
